,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2008-02-13,,19.750314712524414,5.168442249298096,56.51517105102539,,27.118295669555664,6.313333034515381,81.37999725341797,,27.233448028564453,6.329999923706055,81.51000213623047,,26.830415725708008,6.099999904632568,79.4800033569336,,27.099103927612305,6.1666669845581055,79.55000305175781,,9042101,1474200,3780900
2008-02-14,,19.35194206237793,5.062017917633057,55.75823211669922,,26.57132339477539,6.183332920074463,80.29000091552734,,27.14228630065918,6.313333034515381,81.6500015258789,,26.513748168945312,6.081666946411133,80.19999694824219,,27.099103927612305,6.313333034515381,81.23999786376953,,11477282,2814600,2485700
2008-02-15,,19.411344528198242,4.993795394897461,55.52210998535156,,26.652889251708984,6.099999904632568,79.94999694824219,,26.868799209594727,6.203332901000977,80.61000061035156,,26.4417781829834,5.968332767486572,79.54000091552734,,26.523344039916992,6.150000095367432,80.13999938964844,,13655481,1367400,3632600
2008-02-19,,19.418331146240234,5.052467346191406,55.452640533447266,,26.662485122680664,6.171667098999023,79.8499984741211,,27.022335052490234,6.308332920074463,80.86000061035156,,26.59051513671875,6.1483330726623535,79.55999755859375,,27.012739181518555,6.168333053588867,80.25,,10854106,1815000,3496500
2008-02-20,,19.432315826416016,5.12205171585083,55.86498260498047,,26.681678771972656,6.256667137145996,79.94000244140625,,26.7248592376709,6.284999847412109,80.19999694824219,,26.206676483154297,6.02666711807251,78.44000244140625,,26.556930541992188,6.1533331871032715,79.31999969482422,,12340350,1243200,3242400
2008-02-21,,19.170236587524414,5.040186882019043,55.18010330200195,,26.321828842163086,6.156667232513428,78.95999908447266,,26.816022872924805,6.50333309173584,80.6500015258789,,26.163494110107422,6.116666793823242,78.68000030517578,,26.720062255859375,6.288332939147949,80.05999755859375,,22594206,1558800,4084000
2008-02-22,,19.05841064453125,4.97196626663208,55.67631149291992,,26.168291091918945,6.073332786560059,79.66999816894531,,26.56172752380371,6.235000133514404,79.80999755859375,,25.779653549194336,5.929999828338623,78.23999786376953,,26.43218231201172,6.176667213439941,79.31999969482422,,12895165,1892400,3490900
2008-02-25,,19.383398056030273,5.10704231262207,56.605716705322266,,26.614505767822266,6.238333225250244,81.0,,26.633697509765625,6.329999923706055,81.04000091552734,,26.134706497192383,6.045000076293945,79.08999633789062,,26.27864646911621,6.086667060852051,79.55999755859375,,8253439,1624200,2936600
2008-02-26,,19.418331146240234,5.213469982147217,56.808406829833984,,26.662485122680664,6.368332862854004,81.29000091552734,,26.873598098754883,6.433332920074463,81.58999633789062,,26.384201049804688,6.12166690826416,80.45999908447266,,26.537738800048828,6.2133331298828125,80.5999984741211,,8633597,2859000,3177700
2008-02-27,,19.05841064453125,5.128871440887451,56.24234390258789,,26.168291091918945,6.264999866485596,80.4800033569336,,26.652889251708984,6.468332767486572,81.1500015258789,,26.091524124145508,6.171667098999023,80.08999633789062,,26.446575164794922,6.316667079925537,80.68000030517578,,10911213,2944800,2804800
2008-02-28,,18.94659423828125,5.11250114440918,55.76713180541992,,26.014755249023438,6.244999885559082,79.80000305175781,,26.197080612182617,6.341667175292969,80.27999877929688,,25.82283592224121,6.118332862854004,79.25,,26.03394889831543,6.193333148956299,80.05999755859375,,10399958,2117400,2701400
2008-02-29,,18.71247100830078,4.970600605010986,54.788753509521484,,25.69329071044922,6.071667194366455,78.4000015258789,,25.96677589416504,6.203332901000977,79.6500015258789,,25.53975486755371,6.0416669845581055,78.19000244140625,,25.96677589416504,6.183332920074463,79.6500015258789,,11230513,2067000,3091300
2008-03-03,,18.600648880004883,5.040186882019043,54.85163879394531,,25.53975486755371,6.156667232513428,78.48999786376953,,25.61652183532715,6.1666669845581055,78.6500015258789,,25.343036651611328,5.953332901000977,77.62000274658203,,25.60692596435547,6.050000190734863,78.16000366210938,,11778241,3478200,2425500
2008-03-04,,18.604141235351562,4.924210071563721,54.7957763671875,,25.544551849365234,6.014999866485596,78.41000366210938,,25.678895950317383,6.131667137145996,78.7300033569336,,25.352632522583008,5.8466668128967285,77.48999786376953,,25.352632522583008,6.099999904632568,77.91999816894531,,12527303,3331200,4390000
2008-03-05,,18.513294219970703,4.776854038238525,55.15913772583008,,25.419803619384766,5.835000038146973,78.93000030517578,,25.626117706298828,6.014999866485596,79.61000061035156,,25.127126693725586,5.824999809265137,77.91999816894531,,25.477380752563477,5.99666690826416,78.91000366210938,,10798875,4546800,3866500
2008-03-06,,18.20229148864746,4.659513473510742,54.474281311035156,,24.992782592773438,5.691667079925537,77.94999694824219,,25.419803619384766,5.920000076293945,79.23999786376953,,24.973590850830078,5.664999961853027,77.88999938964844,,25.34783363342285,5.8333330154418945,78.69999694824219,,12585661,2365800,4713900
2008-03-07,,17.835378646850586,4.557179927825928,53.46799087524414,,24.48899269104004,5.566667079925537,76.51000213623047,,25.031166076660156,5.751667022705078,77.98999786376953,,24.407426834106445,5.508333206176758,76.33000183105469,,25.031166076660156,5.633333206176758,77.41000366210938,,14591288,2604600,5199100
2008-03-10,,17.681621551513672,4.428924083709717,52.74818420410156,,24.27787971496582,5.409999847412109,75.4800033569336,,24.560962677001953,5.591667175292969,77.11000061035156,,24.148334503173828,5.369999885559082,75.27999877929688,,24.560962677001953,5.591667175292969,76.7300033569336,,11292622,2827200,4206300
2008-03-11,,17.77248191833496,4.617214202880859,54.474281311035156,,24.40262794494629,5.639999866485596,77.94999694824219,,24.786468505859375,5.688333034515381,78.0,,24.143535614013672,5.446667194366455,76.0,,24.349849700927734,5.545000076293945,77.30000305175781,,17050021,3049200,4377800
2008-03-12,,17.940210342407227,4.513518810272217,54.8027458190918,,24.632932662963867,5.513332843780518,78.41999816894531,,24.844043731689453,5.690000057220459,79.44000244140625,,24.46980094909668,5.513332843780518,77.97000122070312,,24.49858856201172,5.664999961853027,77.97000122070312,,10652564,1601400,3961900
2008-03-13,,18.363027572631836,4.711359977722168,55.26396560668945,,25.213489532470703,5.755000114440918,79.08000183105469,,25.424602508544922,5.855000019073486,79.58000183105469,,24.541770935058594,5.449999809265137,77.16000366210938,,24.589750289916992,5.456666946411133,77.48999786376953,,17263652,2638200,4292300
2008-03-14,,17.954191207885742,4.544900894165039,54.18075942993164,,24.652124404907227,5.551667213439941,77.52999877929688,,25.429399490356445,5.800000190734863,79.72000122070312,,24.445810317993164,5.46999979019165,76.62000274658203,,25.429399490356445,5.800000190734863,79.72000122070312,,14712797,1891800,4882800
2008-03-17,,18.36652946472168,4.517609596252441,54.86564254760742,,25.21828842163086,5.5183329582214355,78.51000213623047,,25.424602508544922,5.626667022705078,79.26000213623047,,24.03318214416504,5.358333110809326,75.23999786376953,,24.114748001098633,5.383333206176758,75.63999938964844,,15261776,1287600,5050600
2008-03-18,,18.80681800842285,4.707266807556152,56.5708122253418,,25.82283592224121,5.75,80.94999694824219,,25.856422424316406,5.800000190734863,80.94999694824219,,25.295055389404297,5.550000190734863,79.0199966430664,,25.645309448242188,5.633333206176758,79.83999633789062,,12747603,1983000,4569000
2008-03-19,,19.005996704101562,4.789132118225098,55.53651428222656,,26.09632110595703,5.849999904632568,79.47000122070312,,26.652889251708984,6.081666946411133,81.68000030517578,,25.837230682373047,5.761666774749756,78.54000091552734,,25.894805908203125,5.800000190734863,81.23999786376953,,14862860,3648000,4450700
2008-03-20,,19.449779510498047,4.735918998718262,54.495277404785156,,26.70566749572754,5.784999847412109,77.9800033569336,,26.76324462890625,5.943333148956299,79.33999633789062,,26.115514755249023,5.6666669845581055,77.45999908447266,,26.235464096069336,5.9166669845581055,78.5,,25449145,3475200,6937300
2008-03-24,,19.369421005249023,4.80550479888916,54.956478118896484,,26.595314025878906,5.869999885559082,78.63999938964844,,26.816022872924805,5.948332786560059,79.20999908447266,,26.350616455078125,5.688333034515381,77.91000366210938,,26.768041610717773,5.821667194366455,78.1500015258789,,11847853,1502400,4342200
2008-03-25,,19.05492401123047,4.880547523498535,55.1940803527832,,26.163494110107422,5.961667060852051,78.9800033569336,,26.820819854736328,6.001667022705078,79.25,,26.105918884277344,5.864999771118164,78.2699966430664,,26.55213165283203,5.896667003631592,78.83000183105469,,12756565,880800,3888700
2008-03-26,,18.88019561767578,4.663605690002441,54.970462799072266,,25.923593521118164,5.696667194366455,78.66000366210938,,26.081928253173828,5.946667194366455,78.7699966430664,,25.808441162109375,5.605000019073486,77.87999725341797,,25.86121940612793,5.946667194366455,78.7300033569336,,12005836,2291400,3700200
2008-03-27,,18.71247100830078,4.562638282775879,54.41140365600586,,25.69329071044922,5.573332786560059,77.86000061035156,,26.081928253173828,5.733333110809326,79.11000061035156,,25.626117706298828,5.565000057220459,77.86000061035156,,26.03394889831543,5.710000038146973,78.80000305175781,,10788662,1516800,3600200
2008-03-28,,18.544736862182617,4.430288314819336,54.474281311035156,,25.46298599243164,5.4116668701171875,77.94999694824219,,26.009958267211914,5.625,78.94000244140625,,25.405410766601562,5.361667156219482,77.8499984741211,,25.770057678222656,5.625,78.38999938964844,,10103793,2387400,2006400
2008-03-31,,19.27157211303711,4.484866142272949,55.31288146972656,,26.460969924926758,5.478332996368408,79.1500015258789,,26.58091926574707,5.548333168029785,79.4800033569336,,25.72687530517578,5.426667213439941,78.05999755859375,,25.818038940429688,5.428332805633545,78.05999755859375,,20083785,1802400,3505600
2008-04-01,,19.299531936645508,4.731827735900879,56.82936096191406,,26.499353408813477,5.78000020980835,81.31999969482422,,26.58091926574707,5.815000057220459,81.52999877929688,,26.005159378051758,5.554999828338623,79.44000244140625,,26.484960556030273,5.573332786560059,79.61000061035156,,15207378,2569800,4813600
2008-04-02,,18.974546432495117,4.711359977722168,56.54285430908203,,26.05314064025879,5.755000114440918,80.91000366210938,,26.566526412963867,5.913332939147949,81.58000183105469,,25.971574783325195,5.735000133514404,80.58999633789062,,26.532939910888672,5.789999961853027,81.23999786376953,,10671321,1849200,2871700
2008-04-03,,19.05492401123047,4.643139839172363,56.02570724487305,,26.163494110107422,5.671667098999023,80.16999816894531,,26.470565795898438,5.75333309173584,81.0,,25.961978912353516,5.610000133514404,79.83000183105469,,25.961978912353516,5.72333288192749,80.58999633789062,,7391622,881400,3280600
2008-04-04,,19.16324806213379,4.648596286773682,56.27028274536133,,26.312231063842773,5.678332805633545,80.5199966430664,,26.43218231201172,5.836667060852051,81.06999969482422,,26.024351119995117,5.531667232513428,79.41999816894531,,26.153898239135742,5.671667098999023,80.30000305175781,,6138599,2077200,2800700
2008-04-07,,19.173730850219727,4.512153625488281,56.0396728515625,,26.32662582397461,5.511666774749756,80.19000244140625,,26.532939910888672,5.728332996368408,81.62000274658203,,26.163494110107422,5.50333309173584,80.16000366210938,,26.451374053955078,5.706666946411133,80.94999694824219,,5576907,1449000,3081600
2008-04-08,,18.869722366333008,4.468491554260254,55.82303237915039,,25.90920066833496,5.4583330154418945,79.87999725341797,,26.31702995300293,5.534999847412109,80.26000213623047,,25.87081527709961,5.400000095367432,79.4800033569336,,26.149099349975586,5.4583330154418945,79.5,,9174448,4469400,3469400
2008-04-09,,18.824295043945312,4.360702991485596,55.620365142822266,,25.846826553344727,5.326666831970215,79.58999633789062,,26.07233238220215,5.551667213439941,80.12000274658203,,25.678895950317383,5.295000076293945,78.80000305175781,,25.87081527709961,5.46999979019165,79.98999786376953,,17835348,4190400,2967100
2008-04-10,,18.838266372680664,4.401635646820068,56.1514778137207,,25.866018295288086,5.376667022705078,80.3499984741211,,26.048341751098633,5.461667060852051,80.91000366210938,,25.7028865814209,5.308332920074463,79.44999694824219,,25.933189392089844,5.340000152587891,79.69000244140625,,8805752,4080000,3747300
2008-04-11,,18.57442855834961,4.229718208312988,54.83768081665039,,25.33344078063965,5.1666669845581055,78.47000122070312,,25.818038940429688,5.321667194366455,79.08000183105469,,25.33344078063965,5.1066670417785645,78.12999725341797,,25.818038940429688,5.321667194366455,78.80000305175781,,14015215,3334800,5613200
2008-04-14,,18.45833969116211,4.202430725097656,54.69093322753906,,25.175106048583984,5.133333206176758,78.26000213623047,,25.381420135498047,5.255000114440918,79.04000091552734,,25.069549560546875,5.131667137145996,77.70999908447266,,25.37662124633789,5.184999942779541,78.29000091552734,,12708629,2344800,4447800
2008-04-15,,18.261333465576172,4.211981296539307,55.09623336791992,,24.906417846679688,5.144999980926514,78.83999633789062,,25.37662124633789,5.243332862854004,78.94000244140625,,24.73369026184082,5.0416669845581055,78.2699966430664,,25.14151954650879,5.1666669845581055,78.61000061035156,,16660900,2912400,2672600
2008-04-16,,18.064327239990234,4.33204984664917,56.38911437988281,,24.63772964477539,5.2916669845581055,80.69000244140625,,25.343036651611328,5.4166669845581055,81.19000244140625,,24.49858856201172,5.170000076293945,79.12000274658203,,25.213489532470703,5.170000076293945,79.3499984741211,,27555440,5073000,5284800
2008-04-17,,17.916580200195312,4.435746669769287,56.36113357543945,,24.436214447021484,5.418333053588867,80.6500015258789,,24.87763023376465,5.570000171661377,81.05999755859375,,24.37384033203125,5.065000057220459,79.27999877929688,,24.73369026184082,5.1666669845581055,80.56999969482422,,29667153,5903400,3207100
2008-04-18,,17.84270668029785,4.379802703857422,57.933536529541016,,24.33545684814453,5.349999904632568,82.9000015258789,,24.719295501708984,5.525000095367432,83.22000122070312,,24.225101470947266,5.323332786560059,81.16999816894531,,24.60894203186035,5.483333110809326,81.83999633789062,,28168404,2786400,4716600
2008-04-21,,17.77587127685547,4.422103404998779,57.54216003417969,,24.244293212890625,5.40166711807251,82.33999633789062,,24.39303207397461,5.4766669273376465,83.04000091552734,,24.03318214416504,5.336667060852051,81.9000015258789,,24.253889083862305,5.336667060852051,83.0,,21658816,2062200,2907900
2008-04-22,,17.77235221862793,4.255640029907227,56.73153305053711,,24.2394962310791,5.198332786560059,81.18000030517578,,24.340253829956055,5.353332996368408,82.19999694824219,,24.105152130126953,5.119999885559082,80.52999877929688,,24.253889083862305,5.34833288192749,82.1500015258789,,18677782,1804200,2724400
2008-04-23,,17.78642463684082,4.175140380859375,56.34716796875,,24.25868797302246,5.099999904632568,80.62999725341797,,24.42181968688965,5.244999885559082,81.68000030517578,,24.210708618164062,5.085000038146973,80.43000030517578,,24.378637313842773,5.244999885559082,81.5199966430664,,24663610,2692800,3623900
2008-04-24,,17.744203567504883,4.274744510650635,55.298919677734375,,24.201112747192383,5.2216668128967285,79.12999725341797,,24.46980094909668,5.263332843780518,81.19000244140625,,24.167526245117188,5.008333206176758,77.55000305175781,,24.244293212890625,5.119999885559082,81.19000244140625,,23896832,1957800,6323400
2008-04-25,,18.03970718383789,4.214709281921387,54.38346481323242,,24.604143142700195,5.1483330726623535,77.81999969482422,,24.73369026184082,5.2733330726623535,78.87000274658203,,24.321062088012695,5.0366668701171875,76.45999908447266,,24.36424446105957,5.244999885559082,78.8499984741211,,17939350,2200800,5551200
2008-04-28,,18.155797958374023,4.286076545715332,53.9012451171875,,24.76247787475586,5.204999923706055,77.12999725341797,,25.050357818603516,5.2133331298828125,77.9800033569336,,24.46980094909668,5.086667060852051,76.87999725341797,,24.815256118774414,5.150000095367432,77.5999984741211,,17441851,1814400,5155000
2008-04-29,,18.813644409179688,4.295680999755859,53.71255874633789,,25.659704208374023,5.216667175292969,76.86000061035156,,25.818038940429688,5.301667213439941,77.7300033569336,,25.415006637573242,5.135000228881836,76.77999877929688,,25.582935333251953,5.241666793823242,77.19000244140625,,33503335,1999800,3612100
2008-04-30,,18.556838989257812,4.246274948120117,53.74052047729492,,25.309450149536133,5.156667232513428,76.9000015258789,,25.81324005126953,5.27666711807251,78.23999786376953,,25.232681274414062,5.133333206176758,76.8499984741211,,25.765260696411133,5.25333309173584,77.0,,18378699,1284600,4690900
2008-05-01,,18.845304489135742,4.375283241271973,54.39740753173828,,25.7028865814209,5.313333034515381,77.83999633789062,,25.885210037231445,5.361667156219482,78.05000305175781,,25.18950080871582,5.135000228881836,76.58000183105469,,25.22788429260254,5.163332939147949,76.94000244140625,,24907253,1939800,3783700
2008-05-02,,18.70458984375,4.353325843811035,54.89360809326172,,25.51096534729004,5.2866668701171875,78.55000305175781,,26.05314064025879,5.388332843780518,79.44999694824219,,25.429399490356445,5.2083330154418945,78.22000122070312,,25.894805908203125,5.340000152587891,78.44000244140625,,13741976,1476000,3756600
2008-05-05,,18.644786834716797,4.288819789886475,54.19475555419922,,25.429399490356445,5.2083330154418945,77.55000305175781,,25.602127075195312,5.323332786560059,78.77999877929688,,25.290258407592773,5.179999828338623,77.3499984741211,,25.54935073852539,5.264999866485596,78.62000274658203,,7877032,1516800,3845900
2008-05-06,,18.497028350830078,4.3437180519104,54.34151077270508,,25.22788429260254,5.275000095367432,77.76000213623047,,25.707683563232422,5.301667213439941,77.87000274658203,,24.872831344604492,5.144999980926514,76.75,,25.707683563232422,5.203332901000977,77.44000244140625,,10995623,1315200,2891400
2008-05-07,,18.043230056762695,4.292937278747559,53.58677291870117,,24.60894203186035,5.2133331298828125,76.68000030517578,,25.275863647460938,5.349999904632568,78.12999725341797,,24.599346160888672,5.2133331298828125,76.48999786376953,,25.194297790527344,5.283332824707031,77.94999694824219,,13808253,1330200,4089200
2008-05-08,,18.03970718383789,4.409592151641846,53.775455474853516,,24.604143142700195,5.355000019073486,76.94999694824219,,25.146318435668945,5.388332843780518,77.36000061035156,,24.484193801879883,5.203332901000977,76.47000122070312,,24.748083114624023,5.224999904632568,77.12000274658203,,9808670,2739000,3796000
2008-05-09,,18.215606689453125,4.505661964416504,53.335166931152344,,24.844043731689453,5.4716668128967285,76.31999969482422,,24.954397201538086,5.489999771118164,76.66999816894531,,24.229900360107422,5.258333206176758,75.81999969482422,,24.580154418945312,5.328332901000977,75.98999786376953,,13753647,1976400,3871600
2008-05-12,,18.567394256591797,4.906410217285156,54.27862548828125,,25.32384490966797,5.9583330154418945,77.66999816894531,,25.37662124633789,5.960000038146973,77.66999816894531,,24.935205459594727,5.510000228881836,75.94999694824219,,24.954397201538086,5.626667022705078,76.66999816894531,,16798666,5422200,3552100
2008-05-13,,19.13728904724121,4.8432793617248535,53.936187744140625,,26.101119995117188,5.881667137145996,77.18000030517578,,26.388999938964844,6.021667003631592,78.33999633789062,,25.438995361328125,5.869999885559082,76.91000366210938,,25.438995361328125,5.961667060852051,77.72000122070312,,28475823,3058200,3407400
2008-05-14,,19.288555145263672,4.954444885253906,54.3205451965332,,26.30743408203125,6.016666889190674,77.7300033569336,,26.484960556030273,6.1066670417785645,78.62999725341797,,26.101119995117188,5.880000114440918,77.18000030517578,,26.168291091918945,5.880000114440918,77.68000030517578,,15325969,2243400,2922700
2008-05-15,,19.302629470825195,4.977777004241943,54.41140365600586,,26.32662582397461,6.045000076293945,77.86000061035156,,26.470565795898438,6.110000133514404,78.12000274658203,,26.038745880126953,5.960000038146973,77.18000030517578,,26.374605178833008,6.016666889190674,77.69999694824219,,15070654,1054800,3473900
2008-05-16,,19.246339797973633,4.947582721710205,54.970462799072266,,26.249858856201172,6.008333206176758,78.66000366210938,,26.388999938964844,6.110000133514404,78.81999969482422,,26.153898239135742,5.921667098999023,77.45999908447266,,26.331424713134766,6.074999809265137,77.98999786376953,,9899958,1848000,4147600
2008-05-19,,19.36595344543457,4.855629920959473,55.24302291870117,,26.41299057006836,5.896667003631592,79.05000305175781,,26.489757537841797,6.070000171661377,79.88999938964844,,26.168291091918945,5.873332977294922,78.4800033569336,,26.235464096069336,6.034999847412109,78.66000366210938,,8583576,1678200,3141900
2008-05-20,,19.23579216003418,4.846024036407471,54.18075942993164,,26.235464096069336,5.885000228881836,77.52999877929688,,26.532939910888672,5.96999979019165,79.05999755859375,,26.129907608032227,5.8516669273376465,77.08000183105469,,26.436979293823242,5.858333110809326,79.04000091552734,,10568362,1149600,5215400
2008-05-21,,19.12320899963379,4.819946765899658,53.54069519042969,,26.081928253173828,5.853332996368408,76.12000274658203,,26.604909896850586,5.998332977294922,77.52999877929688,,26.029150009155273,5.821667194366455,75.83000183105469,,26.331424713134766,5.925000190734863,77.51000213623047,,10732805,1278000,4429800
2008-05-22,,19.295589447021484,4.84053373336792,53.90645217895508,,26.31702995300293,5.87833309173584,76.63999938964844,,26.365009307861328,5.931666851043701,76.80999755859375,,25.90920066833496,5.831666946411133,75.87000274658203,,26.029150009155273,5.863333225250244,76.37000274658203,,9997916,964200,3843200
2008-05-23,,19.08803367614746,4.75681734085083,53.32268142700195,,26.03394889831543,5.77666711807251,75.80999755859375,,26.283443450927734,5.864999771118164,76.26000213623047,,25.97637176513672,5.755000114440918,75.5,,26.245059967041016,5.858333110809326,76.23999786376953,,9536890,629400,2879100
2008-05-27,,19.20412826538086,4.829553604125977,53.57588195800781,,26.19228172302246,5.864999771118164,76.16999816894531,,26.374605178833008,5.891666889190674,76.73999786376953,,26.03394889831543,5.771667003631592,75.55999755859375,,26.048341751098633,5.77666711807251,75.7300033569336,,9119425,846000,2789000
2008-05-28,,19.03175163269043,4.872098922729492,54.0893440246582,,25.95718002319336,5.9166669845581055,76.9000015258789,,26.30743408203125,5.985000133514404,77.01000213623047,,25.789249420166016,5.87166690826416,76.30999755859375,,26.30743408203125,5.883333206176758,76.33999633789062,,9727178,1589400,3681600
2008-05-29,,19.686073303222656,4.863865852355957,54.694244384765625,,26.849607467651367,5.906667232513428,77.76000213623047,,27.03672981262207,5.97333288192749,78.19999694824219,,25.995563507080078,5.813333034515381,76.5999984741211,,25.995563507080078,5.888332843780518,76.5999984741211,,15638183,2043000,3433100
2008-05-30,,19.82327651977539,4.961306571960449,54.55357360839844,,27.03672981262207,6.025000095367432,77.55999755859375,,27.185468673706055,6.043333053588867,77.8499984741211,,26.768041610717773,5.918333053588867,76.91000366210938,,26.878395080566406,5.923333168029785,76.91000366210938,,13974990,1348200,3486700
2008-06-02,,19.587583541870117,4.965426445007324,53.63215255737305,,26.71526336669922,6.03000020980835,76.25,,26.964759826660156,6.066667079925537,77.48999786376953,,26.513748168945312,5.953332901000977,75.80000305175781,,26.79203224182129,6.016666889190674,77.41000366210938,,12901626,1437600,3942600
2008-06-03,,19.605167388916016,4.939347267150879,53.61809539794922,,26.739253997802734,5.998332977294922,76.2300033569336,,27.3677921295166,6.0833330154418945,76.66000366210938,,26.614505767822266,5.886666774749756,75.5,,26.844810485839844,6.058332920074463,76.5,,15108795,1203600,4848000
2008-06-04,,19.700145721435547,4.855629920959473,53.70951461791992,,26.868799209594727,5.896667003631592,76.36000061035156,,26.916780471801758,5.998332977294922,77.41000366210938,,26.489757537841797,5.858333110809326,75.80000305175781,,26.739253997802734,5.97333288192749,76.16999816894531,,12536682,1044600,4667800
2008-06-05,,19.605167388916016,4.959934234619141,54.5113639831543,,26.739253997802734,6.0233330726623535,77.5,,26.868799209594727,6.0233330726623535,77.61000061035156,,26.489757537841797,5.8983330726623535,76.36000061035156,,26.489757537841797,5.8983330726623535,76.58999633789062,,10091705,1173000,3805800
2008-06-06,,19.263925552368164,4.7430925369262695,52.65446472167969,,26.273847579956055,5.760000228881836,74.86000061035156,,26.691274642944336,5.994999885559082,77.0199966430664,,26.245059967041016,5.744999885559082,74.8499984741211,,26.66728401184082,5.994999885559082,76.7300033569336,,12369112,1290600,5984400
2008-06-09,,19.270965576171875,4.776032447814941,53.329708099365234,,26.283443450927734,5.800000190734863,75.81999969482422,,26.523344039916992,5.863333225250244,76.06999969482422,,26.07233238220215,5.6483330726623535,74.75,,26.499353408813477,5.783332824707031,75.31999969482422,,7176949,1646400,4402400
2008-06-10,,19.07748031616211,4.881705284118652,53.4563102722168,,26.019554138183594,5.928332805633545,76.0,,26.25945472717285,5.934999942779541,76.29000091552734,,25.894805908203125,5.704999923706055,75.12999725341797,,26.149099349975586,5.764999866485596,75.12999725341797,,8776990,1418400,2995500
2008-06-11,,18.820680618286133,4.789754390716553,52.942840576171875,,25.669300079345703,5.816667079925537,75.2699966430664,,26.139503479003906,5.9166669845581055,76.0,,25.477380752563477,5.808332920074463,75.05000305175781,,25.90920066833496,5.900000095367432,76.0,,10951021,1621800,4905500
2008-06-12,,18.971942901611328,4.806223392486572,53.13978576660156,,25.875614166259766,5.836667060852051,75.55000305175781,,25.95718002319336,5.946667194366455,76.41999816894531,,25.678895950317383,5.820000171661377,75.25,,25.789249420166016,5.84499979019165,75.5,,8819925,772800,3791600
2008-06-13,,19.03526496887207,4.8954315185546875,53.54069519042969,,25.961978912353516,5.945000171661377,76.12000274658203,,26.07233238220215,5.978332996368408,76.52999877929688,,25.808441162109375,5.74666690826416,75.37999725341797,,25.995563507080078,5.883333206176758,76.19000244140625,,7725511,1912200,3915100
2008-06-16,,19.11266326904297,5.014832973480225,52.89363479614258,,26.067533493041992,6.090000152587891,75.19999694824219,,26.120311737060547,6.1066670417785645,76.12000274658203,,25.602127075195312,5.881667137145996,75.08999633789062,,25.741270065307617,5.936666965484619,75.76000213623047,,10562318,1477200,4156500
2008-06-17,,18.845304489135742,4.880334854125977,52.7318229675293,,25.7028865814209,5.926667213439941,74.97000122070312,,26.504152297973633,6.12166690826416,75.69999694824219,,25.698087692260742,5.914999961853027,74.8499984741211,,26.149099349975586,6.108333110809326,75.44000244140625,,12349312,1105200,3561700
2008-06-18,,18.6834774017334,4.892685413360596,52.26056671142578,,25.482177734375,5.941667079925537,74.30000305175781,,25.84202766418457,6.034999847412109,75.2300033569336,,25.429399490356445,5.8566670417785645,74.18000030517578,,25.592531204223633,5.875,74.63999938964844,,10496040,1215600,3561400
2008-06-19,,19.045827865600586,4.89680290222168,52.13398361206055,,25.97637176513672,5.946667194366455,74.12000274658203,,26.105918884277344,5.9766669273376465,74.44999694824219,,25.429399490356445,5.8333330154418945,73.75,,25.482177734375,5.960000038146973,74.20999908447266,,11890788,1558800,3544100
2008-06-20,,18.767913818359375,4.917389869689941,51.36024856567383,,25.59733009338379,5.9716668128967285,73.0199966430664,,26.06273651123047,5.9716668128967285,74.0,,25.47258186340332,5.808332920074463,72.62000274658203,,25.72687530517578,5.9166669845581055,74.0,,13924760,2179800,7367800
2008-06-23,,19.098590850830078,4.852886199951172,51.31805419921875,,26.048341751098633,5.8933329582214355,72.95999908447266,,26.163494110107422,6.014999866485596,73.44000244140625,,25.60692596435547,5.835000038146973,72.80000305175781,,25.654905319213867,6.014999866485596,73.3499984741211,,12855773,1941600,3004400
2008-06-24,,18.90862464904785,4.797990322113037,50.94526672363281,,25.789249420166016,5.826666831970215,72.43000030517578,,26.048341751098633,5.941667079925537,73.45999908447266,,25.61652183532715,5.758333206176758,72.4000015258789,,25.904401779174805,5.868332862854004,72.83999633789062,,12797832,1419000,4535200
2008-06-25,,18.83123016357422,4.918765544891357,51.04374313354492,,25.68369483947754,5.97333288192749,72.56999969482422,,25.90920066833496,6.099999904632568,73.23999786376953,,25.482177734375,5.736667156219482,72.30000305175781,,25.83243179321289,5.823332786560059,72.4000015258789,,15658816,3178200,4846300
2008-06-26,,18.553316116333008,4.625064373016357,49.4189338684082,,25.304651260375977,5.616666793823242,70.26000213623047,,25.84202766418457,5.925000190734863,72.30000305175781,,25.2470760345459,5.556666851043701,70.23999786376953,,25.84202766418457,5.889999866485596,72.29000091552734,,13405377,2844000,7371800
2008-06-27,,18.644786834716797,4.538601398468018,48.891422271728516,,25.429399490356445,5.511666774749756,69.51000213623047,,25.59733009338379,5.639999866485596,70.4800033569336,,25.21828842163086,5.511666774749756,68.88999938964844,,25.280662536621094,5.599999904632568,70.4800033569336,,15937266,1565400,7481700
2008-06-30,,18.63422966003418,4.505661964416504,48.94767379760742,,25.415006637573242,5.4716668128967285,69.58999633789062,,25.669300079345703,5.5416669845581055,69.69000244140625,,25.23748016357422,5.449999809265137,68.61000061035156,,25.415006637573242,5.516666889190674,69.4800033569336,,17982910,1206600,5333800
